AIDA-URI,COMPONENT
http://purl.org/aida/Statistical+language+models+for+texts+in+social+networks+can+be+made+more+accurate+by+smoothing+the+language+model+via+influence+propagation.,http://dbpedia.org/resource/Language_model
http://purl.org/aida/Statistical+language+models+for+texts+in+social+networks+can+be+made+more+accurate+by+smoothing+the+language+model+via+influence+propagation.,http://dbpedia.org/resource/Social_network
http://purl.org/aida/Statistical+language+models+for+texts+in+social+networks+can+be+made+more+accurate+by+smoothing+the+language+model+via+influence+propagation.,http://dbpedia.org/resource/Language_model
http://purl.org/aida/Deep+learning+is+a+powerful+and+accurate+method+for+automatic+image+recognition.,http://dbpedia.org/resource/Computer_vision
http://purl.org/aida/Deep+learning+is+a+powerful+and+accurate+method+for+automatic+image+recognition.,http://dbpedia.org/resource/Computer_vision
http://purl.org/aida/Deep+learning+is+a+powerful+and+accurate+method+for+automatic+image+recognition.,http://dbpedia.org/resource/Computer_vision
http://purl.org/aida/Deep+learning+is+a+powerful+and+accurate+method+for+automatic+image+recognition.,http://dbpedia.org/resource/Computer_vision
http://purl.org/aida/Deep+learning+is+a+powerful+and+accurate+method+for+automatic+speech+recognition.,http://dbpedia.org/resource/Speech_recognition
http://purl.org/aida/Deep+learning+is+a+powerful+and+accurate+method+for+automatic+speech+recognition.,http://dbpedia.org/resource/Speech_recognition
http://purl.org/aida/Deep+learning+is+a+powerful+and+accurate+method+for+automatic+speech+recognition.,http://dbpedia.org/resource/Speech_recognition
http://purl.org/aida/Deep+learning+is+a+powerful+and+accurate+method+to+analyze+data+from+particle+accelerator+experiments.,http://dbpedia.org/resource/Particle_accelerator
http://purl.org/aida/Deep+learning+is+a+powerful+and+accurate+method+to+reconstruct+brain+circuits.,http://dbpedia.org/resource/Brain
http://purl.org/aida/Deep+learning+is+a+powerful+and+accurate+method+to+predict+the+effects+of+mutations+in+non-coding+DNA+on+gene+expression.,http://dbpedia.org/resource/Mutation
http://purl.org/aida/Deep+learning+is+a+powerful+and+accurate+method+to+predict+the+effects+of+mutations+in+non-coding+DNA+on+gene+expression.,http://dbpedia.org/resource/Noncoding_DNA
http://purl.org/aida/Deep+learning+is+a+powerful+and+accurate+method+to+predict+the+effects+of+mutations+in+non-coding+DNA+on+gene+expression.,http://dbpedia.org/resource/Gene_expression
http://purl.org/aida/Deep+learning+is+a+powerful+and+accurate+method+to+predict+the+effects+of+mutations+in+non-coding+DNA+on+diseases.,http://dbpedia.org/resource/Noncoding_DNA
http://purl.org/aida/Deep+learning+is+a+powerful+and+accurate+method+to+predict+the+effects+of+mutations+in+non-coding+DNA+on+diseases.,http://dbpedia.org/resource/Mutation
http://purl.org/aida/Deep+learning+is+a+powerful+and+accurate+method+for+automatic+natural+language+understanding.,http://dbpedia.org/resource/Natural_language_processing
http://purl.org/aida/Deep+learning+is+a+powerful+and+accurate+method+for+automatic+question+answering.,http://dbpedia.org/resource/Question_answering
http://purl.org/aida/Deep+learning+is+a+powerful+and+accurate+method+for+machine+translation.,http://dbpedia.org/resource/Machine_translation
http://purl.org/aida/Deep+learning+is+a+powerful+and+accurate+method+for+machine+translation.,http://dbpedia.org/resource/Machine_translation
http://purl.org/aida/Ant+colonies+outperform+individuals+for+difficult+sensory+discrimination+tasks.,http://dbpedia.org/resource/Discrimination_testing
http://purl.org/aida/Individual+ants+outperform+ant+colonies+for+easy+sensory+discrimination+tasks.,http://dbpedia.org/resource/Discrimination_testing
http://purl.org/aida/Individual+ants+outperform+ant+colonies+for+easy+sensory+discrimination+tasks.,http://dbpedia.org/resource/Ant
http://purl.org/aida/Individual+ants+outperform+ant+colonies+for+easy+sensory+discrimination+tasks.,http://dbpedia.org/resource/Ant
http://purl.org/aida/Convolutional+neural+networks+are+much+easier+to+train+than+networks+with+full+connectivity+between+adjacent+layers.,http://dbpedia.org/resource/Artificial_neural_network
http://purl.org/aida/Convolutional+neural+networks+are+much+easier+to+generalize+than+networks+with+full+connectivity+between+adjacent+layers.,http://dbpedia.org/resource/Artificial_neural_network
http://purl.org/aida/Selectively+publishing+only+statistically+significant+results+in+science+is+more+effective+than+publishing+everything.,http://dbpedia.org/resource/Science
http://purl.org/aida/Selectively+publishing+only+statistically+significant+results+in+science+is+more+effective+than+publishing+everything.,http://dbpedia.org/resource/Science
http://purl.org/aida/A+geometric+random+walk+with+drift+is+a+better+model+for+technological+progress+than+regression+models.,http://dbpedia.org/resource/Random_walk
http://purl.org/aida/Speculative+statements+in+scientific+publications+can+be+accurately+retrieved+by+a+pattern+matching+approach.,http://dbpedia.org/resource/Pattern_matching
http://purl.org/aida/Strong+ties+are+instrumental+for+spreading+both+online+and+real-world+behavior+in+human+social+networks.,http://dbpedia.org/resource/Social_network
http://purl.org/aida/Information+about+vaccination+flows+more+often+between+users+who+share+the+same+sentiments+about+vaccination+and+less+often+between+users+who+do+not+share+the+same+sentiments+than+expected+by+chance+alone.,http://dbpedia.org/resource/Vaccination
http://purl.org/aida/Information+about+vaccination+flows+more+often+between+users+who+share+the+same+sentiments+about+vaccination+and+less+often+between+users+who+do+not+share+the+same+sentiments+than+expected+by+chance+alone.,http://dbpedia.org/resource/Vaccination
http://purl.org/aida/If+clusters+of+negative+vaccine+sentiments+in+a+social+network+lead+to+clusters+of+unprotected+individuals%2C+the+likelihood+of+disease+outbreaks+is+greatly+increased.,http://dbpedia.org/resource/Vaccine
http://purl.org/aida/Vaccine-generated+herd+immunity+in+human+societies+can+reduce+disease+incidence+to+such+low+levels+that+real+or+imagined+vaccine+risks+appear+large+in+comparison%2C+causing+individuals+to+cease+vaccinating.,http://dbpedia.org/resource/Herd_immunity
http://purl.org/aida/Vaccine-generated+herd+immunity+in+human+societies+can+reduce+disease+incidence+to+such+low+levels+that+real+or+imagined+vaccine+risks+appear+large+in+comparison%2C+causing+individuals+to+cease+vaccinating.,http://dbpedia.org/resource/Incidence_(epidemiology)
http://purl.org/aida/Vaccine-generated+herd+immunity+in+human+societies+can+reduce+disease+incidence+to+such+low+levels+that+real+or+imagined+vaccine+risks+appear+large+in+comparison%2C+causing+individuals+to+cease+vaccinating.,http://dbpedia.org/resource/Vaccine
http://purl.org/aida/Document+search+in+enterprise+intranets+is+different+from+Web+search+in+the+sense+that+the+diversity+of+content+sources+and+formats+is+higher.,http://dbpedia.org/resource/Intranet
http://purl.org/aida/Document+search+in+enterprise+intranets+is+different+from+Web+search+in+the+sense+that%2C+depending+on+the+user%27s+role%2C+certain+documents+must+be+excluded+from+the+search+because+of+security+reasons.,http://dbpedia.org/resource/Intranet
http://purl.org/aida/Document+search+in+enterprise+intranets+is+different+from+Web+search+in+the+sense+that+a+flexible+combination+of+structured+and+unstructured+data+needs+to+be+supported.,http://dbpedia.org/resource/Unstructured_data
http://purl.org/aida/Document+search+in+enterprise+intranets+is+different+from+Web+search+in+the+sense+that+a+flexible+combination+of+structured+and+unstructured+data+needs+to+be+supported.,http://dbpedia.org/resource/Intranet
http://purl.org/aida/Document+search+in+enterprise+intranets+is+different+from+Web+search+in+the+sense+that+flexible+scoring+and+ranking+mechanisms+are+required+to+deal+with+the+different+contexts+of+enterprise+searches+and+the+complexity+of+enterprise+data.,http://dbpedia.org/resource/Intranet
http://purl.org/aida/Document+search+in+enterprise+intranets+is+different+from+Web+search+in+the+sense+that+federated+queries+are+required+to+bring+together+data+from+different+enterprise+repositories+and+applications.,http://dbpedia.org/resource/Intranet
http://purl.org/aida/Document+search+in+enterprise+intranets+is+different+from+Web+search+because+intranets+are+normally+governed+by+bureaucracies+and+content+creation+is+centralized+to+a+small+number+of+people.,http://dbpedia.org/resource/Intranet
http://purl.org/aida/Document+search+in+enterprise+intranets+is+different+from+Web+search+because+intranets+are+normally+governed+by+bureaucracies+and+content+creation+is+centralized+to+a+small+number+of+people.,http://dbpedia.org/resource/Intranet
http://purl.org/aida/Document+search+in+enterprise+intranets+is+different+from+Web+search+because+users+have+very+specific+knowledge%2C+are+answerable%2C+are+guided+by+specific+controllable+processes%2C+and+are+compensated+for+their+behavior.,http://dbpedia.org/resource/Intranet
http://purl.org/aida/Organizations+that+deal+with+relatively+complex+data+but+cannot+confront+the+overhead+involved+in+designing%2C+learning%2C+and+using+enterprise+database+systems+often+create+%27homebrew+databases%27+by+combining+personal+office+applications%2C+paper%2C+and+enterprise+or+custom+databases.,http://dbpedia.org/resource/Homebrew_(video_games)
http://purl.org/aida/Most+humans+are+lactose+intolerant.,http://dbpedia.org/resource/Lactose_intolerance
http://purl.org/aida/A+substantial+minority+of+humans+can+digest+lactose+as+adults.,http://dbpedia.org/resource/Lactose
http://purl.org/aida/Lactose+persistence+in+humans+has+independently+developed+several+times+in+different+places+as+convergent+evolution.,http://dbpedia.org/resource/Convergent_evolution
http://purl.org/aida/A+knowledge+representation+plays+five+distinct+roles%3A+as+a+surrogate%2C+as+a+set+of+ontological+commitments%2C+as+a+fragmentary+theory+of+intelligent+reasoning%2C+as+a+medium+for+pragmatically+efficient+computation%2C+and+as+a+medium+of+human+expression.,http://dbpedia.org/resource/Ontological_commitment
http://purl.org/aida/A+knowledge+representation+plays+five+distinct+roles%3A+as+a+surrogate%2C+as+a+set+of+ontological+commitments%2C+as+a+fragmentary+theory+of+intelligent+reasoning%2C+as+a+medium+for+pragmatically+efficient+computation%2C+and+as+a+medium+of+human+expression.,http://dbpedia.org/resource/Knowledge_representation_and_reasoning
http://purl.org/aida/No+knowledge+representation+about+things+in+the+natural+world+has+perfect+fidelity.,http://dbpedia.org/resource/Knowledge_representation_and_reasoning
http://purl.org/aida/A+knowledge+representation+is+a+set+of+ontological+commitments+that+determine+what+aspects+of+the+world+can+be+expressed+and+at+what+granularity.,http://dbpedia.org/resource/Knowledge_representation_and_reasoning
http://purl.org/aida/A+knowledge+representation+is+a+set+of+ontological+commitments+that+determine+what+aspects+of+the+world+can+be+expressed+and+at+what+granularity.,http://dbpedia.org/resource/Ontological_commitment
http://purl.org/aida/Intelligent+reasoning+has+been+studied+in+the+form+of+five+distinguishable+notions%3A+as+formal+calculation+in+the+field+of+mathematical+logic%2C+as+a+characteristic+human+behavior+in+psychology%2C+as+a+complex+stimulus-response+behavior+in+biology%2C+as+obeying+the+axioms+of+probability+theory%2C+and+as+adhering+to+utility+theory+of+economics.,http://dbpedia.org/resource/Formal_calculation
http://purl.org/aida/Intelligent+reasoning+has+been+studied+in+the+form+of+five+distinguishable+notions%3A+as+formal+calculation+in+the+field+of+mathematical+logic%2C+as+a+characteristic+human+behavior+in+psychology%2C+as+a+complex+stimulus-response+behavior+in+biology%2C+as+obeying+the+axioms+of+probability+theory%2C+and+as+adhering+to+utility+theory+of+economics.,http://dbpedia.org/resource/Probability_theory
http://purl.org/aida/Intelligent+reasoning+has+been+studied+in+the+form+of+five+distinguishable+notions%3A+as+formal+calculation+in+the+field+of+mathematical+logic%2C+as+a+characteristic+human+behavior+in+psychology%2C+as+a+complex+stimulus-response+behavior+in+biology%2C+as+obeying+the+axioms+of+probability+theory%2C+and+as+adhering+to+utility+theory+of+economics.,http://dbpedia.org/resource/Axiom
http://purl.org/aida/Intelligent+reasoning+has+been+studied+in+the+form+of+five+distinguishable+notions%3A+as+formal+calculation+in+the+field+of+mathematical+logic%2C+as+a+characteristic+human+behavior+in+psychology%2C+as+a+complex+stimulus-response+behavior+in+biology%2C+as+obeying+the+axioms+of+probability+theory%2C+and+as+adhering+to+utility+theory+of+economics.,http://dbpedia.org/resource/Mathematical_logic
http://purl.org/aida/Intelligent+reasoning+has+been+studied+in+the+form+of+five+distinguishable+notions%3A+as+formal+calculation+in+the+field+of+mathematical+logic%2C+as+a+characteristic+human+behavior+in+psychology%2C+as+a+complex+stimulus-response+behavior+in+biology%2C+as+obeying+the+axioms+of+probability+theory%2C+and+as+adhering+to+utility+theory+of+economics.,http://dbpedia.org/resource/Utility
http://purl.org/aida/Intelligent+reasoning+has+been+studied+in+the+form+of+five+distinguishable+notions%3A+as+formal+calculation+in+the+field+of+mathematical+logic%2C+as+a+characteristic+human+behavior+in+psychology%2C+as+a+complex+stimulus-response+behavior+in+biology%2C+as+obeying+the+axioms+of+probability+theory%2C+and+as+adhering+to+utility+theory+of+economics.,http://dbpedia.org/resource/Biology
http://purl.org/aida/Intelligent+reasoning+has+been+studied+in+the+form+of+five+distinguishable+notions%3A+as+formal+calculation+in+the+field+of+mathematical+logic%2C+as+a+characteristic+human+behavior+in+psychology%2C+as+a+complex+stimulus-response+behavior+in+biology%2C+as+obeying+the+axioms+of+probability+theory%2C+and+as+adhering+to+utility+theory+of+economics.,http://dbpedia.org/resource/Psychology
http://purl.org/aida/The+issue+of+computational+efficiency+is+central+to+the+notion+of+knowledge+representation.,http://dbpedia.org/resource/Knowledge_representation_and_reasoning
http://purl.org/aida/The+development+of+reusable+knowledge+components+and+knowledge-based+services+depends+on+an+engineering+discipline+for+ontology+design.,http://dbpedia.org/resource/Ontology_(information_science)
http://purl.org/aida/Clarity+of+an+ontology%2C+in+the+sense+that+it+effectively+communicates+the+intended+meanings+of+defined+terms%2C+improves+its+suitability+for+knowledge+sharing+and+interoperation+among+programs.,http://dbpedia.org/resource/Ontology_(information_science)
http://purl.org/aida/Coherence+of+an+ontology%2C+in+the+sense+that+it+sanctions+inferences+that+are+consistent+with+its+definitions%2C+improves+its+suitability+for+knowledge+sharing+and+interoperation+among+programs.,http://dbpedia.org/resource/Ontology_(information_science)
